outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_mean_force
2.57,1.89,1.57,75.87,127.42,284.33,66265.9,120.73796019028545
2.75,1.75,1.44,76.44,127.74,278.19,67809.4,122.44189013963513
2.77,1.82,1.3,76.4,127.68,254.7,65116.2,115.51141077823685
2.66,2.11,1.55,75.72,127.34,265.84,69500.4,125.46571465527349
2.83,1.87,1.51,75.64,128.46,270.9,75041.3,130.37837675907042
2.88,1.74,1.28,76.14,127.49,263.11,64548.1,120.43086742472055
2.84,1.71,1.25,76.24,127.97,291.77,69686.9,127.61811861624768
2.89,2.27,1.56,75.46,128.19,272.6,75072.9,143.8037326275006
2.71,1.74,1.33,76.51,128.53,242.75,67860.0,108.7473466109857
2.78,2.14,1.32,75.69,127.79,242.29,71934.6,122.73298656235876
2.82,2.14,1.56,75.55,127.96,263.16,73988.3,134.38776054259313
2.76,1.77,1.29,76.37,128.02,267.06,69610.6,118.93350484458269
2.86,1.92,1.62,75.81,127.68,267.89,74510.1,133.19864362556757
2.87,2.08,1.51,76.08,127.23,255.24,68419.1,130.16968687944416
2.53,2.23,1.27,76.48,127.84,256.95,74464.0,118.19924720197675
2.54,2.11,1.73,75.45,128.47,293.04,63476.1,127.96260745020687
2.86,2.27,1.43,75.96,127.21,285.61,64030.3,140.4900882626016
2.65,2.23,1.46,76.2,128.58,246.58,66053.9,119.73747746052028
2.56,1.87,1.34,76.57,128.29,268.95,65925.6,112.27534153332807
2.86,2.18,1.39,75.59,127.51,289.49,66145.7,139.78806342519272
2.82,1.95,1.78,75.65,127.26,271.74,70981.4,133.83548014481062
2.72,1.86,1.67,75.7,127.53,293.05,70586.9,131.99162927688712
2.63,1.78,1.4,75.7,128.06,275.35,71574.4,118.02963288493665
2.81,2.25,1.79,75.23,127.66,257.79,64627.7,133.97814837457656
2.65,2.27,1.33,76.56,128.53,248.52,76199.6,123.42052539534565
2.78,2.06,1.6,75.51,127.75,286.33,72305.3,137.33202739827698
2.55,2.12,1.23,76.59,128.12,283.84,67229.2,121.15189894755271
2.57,2.28,1.69,75.91,128.02,244.35,68174.1,120.18489469001237
2.58,1.89,1.69,75.34,127.4,249.1,64643.6,111.648786651837
2.57,1.98,1.69,76.51,128.51,262.65,65107.9,117.40886458372542
2.54,2.11,1.54,75.93,128.0,258.28,74522.7,119.60823624745252
2.62,2.07,1.63,76.21,127.58,256.14,64884.8,119.0892774931889
2.7,2.22,1.32,76.15,128.58,246.91,64751.5,119.63696666662828
2.8,1.93,1.42,75.22,127.7,254.49,72194.3,123.4722432989844
2.61,1.9,1.38,76.27,127.94,285.16,72046.3,122.72035742022105
2.84,2.2,1.48,76.49,128.5,242.45,64963.0,126.00297113273542
2.86,1.79,1.78,75.41,127.21,277.69,64275.2,130.89118368396032
2.76,2.28,1.68,75.38,128.18,243.91,71374.3,129.69764377529634
2.85,2.24,1.68,75.36,127.42,262.15,73960.1,139.12392943966324
2.71,1.87,1.23,76.52,127.72,278.91,65126.8,120.22017890845963
2.84,2.02,1.35,76.12,127.33,269.84,68548.2,129.82274924257172
2.69,1.75,1.44,75.42,128.55,269.57,74858.2,120.02063267062785
2.5,1.95,1.69,75.55,128.55,259.73,76013.0,117.07888283359547
2.55,2.05,1.67,75.99,128.59,292.5,63340.3,125.96362952755898
2.68,1.91,1.57,76.01,128.53,278.68,72564.0,126.73274935161136
2.85,1.85,1.71,75.82,127.55,276.73,66967.5,131.85784286561034
2.61,2.1,1.31,75.94,127.59,292.42,73952.3,129.509307852868
2.88,1.71,1.63,75.82,128.13,284.74,67677.4,131.25127567856032
2.86,1.82,1.42,76.44,127.86,289.64,71094.3,133.24096469515382
2.74,1.77,1.77,75.33,128.38,279.33,67495.6,126.67555611449338
2.68,1.91,1.36,75.24,128.26,241.98,73292.0,113.7521622951515
2.82,2.14,1.23,75.25,127.68,256.47,66601.7,125.59409787297899
2.63,1.95,1.5,76.3,127.68,281.39,74517.4,126.08250012654914
2.61,1.94,1.4,75.76,128.58,280.44,72065.1,122.6507434288152
2.81,2.06,1.37,75.82,128.37,283.44,75603.3,136.23358311733
2.61,2.28,1.72,76.41,127.38,265.6,74778.5,130.857785723725
2.59,1.81,1.63,75.46,127.84,244.39,76393.2,112.47330744014154
2.76,1.74,1.62,75.92,127.22,247.42,66671.7,115.5066338505783
2.59,2.09,1.55,75.68,127.33,241.53,72526.7,115.74102594434761
2.6,1.79,1.51,76.07,127.65,247.43,71784.5,110.17913631850514
2.74,2.11,1.2,76.19,128.44,247.53,70652.8,119.80515842884951
2.62,1.75,1.43,76.27,128.06,274.6,68995.4,115.98203902641912
2.85,1.76,1.61,76.31,128.36,262.46,71266.2,125.82668099515764
2.57,1.88,1.28,75.64,127.31,276.23,71074.2,116.49523865793255
2.67,2.29,1.69,75.88,127.43,262.65,69544.4,130.80183657448106
2.79,1.71,1.54,75.93,127.9,246.88,66787.3,114.8990052917792
2.63,1.97,1.55,75.7,127.49,244.38,69900.4,114.6163021270769
2.52,2.07,1.35,75.22,127.72,285.55,67801.7,121.12316567947859
2.54,2.03,1.47,75.39,127.72,264.72,75467.7,119.18556034228972
2.7,1.86,1.33,76.06,128.12,267.54,67837.3,118.43852509899354
2.88,2.1,1.39,75.36,128.32,259.81,63173.2,128.7321871908407
2.52,1.81,1.77,76.29,128.51,290.6,74307.6,123.75721573814737
2.56,1.96,1.24,75.53,127.54,247.92,66782.0,107.60401685031549
2.89,2.05,1.26,76.21,128.38,240.76,63097.8,120.78112610565724
2.69,2.16,1.56,75.33,127.24,263.98,70232.2,127.80043945373156
2.85,1.97,1.52,76.17,128.21,290.49,71159.7,137.94290045382957
2.66,2.03,1.45,75.91,127.67,242.41,76632.9,118.09031069637173
2.88,2.16,1.26,76.52,127.83,258.8,69981.1,131.0145786562324
2.67,2.14,1.63,76.26,128.02,293.48,75387.9,137.73677863577598
2.54,1.8,1.56,75.89,127.86,252.61,68507.2,108.69798114313768
2.54,1.71,1.43,76.06,127.68,279.07,64003.4,111.10268759616362
2.58,2.01,1.52,76.21,127.55,258.15,74383.1,118.65727955579338
2.63,2.18,1.63,76.24,127.49,240.65,73448.4,120.61633421982505
2.85,2.13,1.33,75.38,127.65,252.57,64612.4,125.96243610778471
2.9,1.91,1.45,76.51,128.48,285.62,67749.0,134.91235040385754
2.64,1.93,1.8,75.28,128.27,243.92,76375.1,119.49347916303147
2.75,2.25,1.36,75.58,127.58,252.2,74759.3,128.46175619682117
2.67,2.06,1.3,75.4,128.25,266.66,65397.8,120.40833455554356
2.66,2.2,1.38,75.83,128.25,275.41,65924.8,126.97263298416489
2.66,2.19,1.57,75.72,127.92,259.76,67391.8,124.99588390116334
2.85,2.17,1.38,76.12,128.26,289.27,76984.2,142.90618639030583
2.86,1.71,1.28,76.24,128.43,241.41,74706.7,116.18927631511998
2.84,2.07,1.37,75.48,127.39,285.93,67563.4,135.562029201879
2.78,2.28,1.62,75.49,128.27,280.58,68374.6,139.58887910813803
2.72,1.87,1.63,75.93,127.44,246.02,71060.0,118.12580843291131
2.52,1.75,1.31,76.19,127.22,289.77,64073.4,112.9996140074269
2.87,2.13,1.6,76.46,127.32,285.65,75486.5,143.8921952245429
2.61,2.2,1.7,75.31,128.17,278.91,76367.6,133.61819850760207
2.58,1.72,1.24,75.95,127.62,256.77,70356.1,106.67761433504587
2.52,2.25,1.73,75.52,128.49,265.61,74520.3,126.5515361226443
2.5,1.84,1.62,75.23,127.64,260.99,70948.9,111.97128340432597
2.52,2.0,1.41,75.48,127.26,290.26,75941.9,124.48427607188081
2.87,1.8,1.5,75.34,127.53,257.14,72094.5,125.12695462363412
2.76,1.93,1.77,76.45,127.61,255.4,65712.9,123.77840549367285
2.75,1.79,1.71,76.24,127.38,262.68,72634.6,124.02594011563691
2.53,1.87,1.21,76.03,128.3,242.33,70512.2,103.52849885021818
2.51,1.77,1.57,75.82,127.82,283.7,73139.2,117.58546910372935
2.67,1.79,1.6,76.07,128.47,271.84,72354.6,121.69890576106356
2.58,1.83,1.74,76.29,127.42,274.21,68040.1,119.46166703852101
2.66,1.7,1.69,76.29,127.41,272.71,67000.1,118.51184393358041
2.66,1.89,1.31,75.46,128.18,269.16,76777.0,121.10258479817027
2.64,1.76,1.48,75.37,127.67,279.93,66551.1,118.433455704738
2.79,1.8,1.78,75.7,128.37,258.25,74955.5,126.47596576187028
2.67,2.03,1.74,76.0,128.55,277.29,69091.9,129.48762241950442
2.77,2.01,1.48,76.36,127.68,248.57,70012.1,122.23961624168136
2.6,1.93,1.77,75.44,127.9,246.51,67702.6,114.7914005148805
2.87,1.87,1.51,75.96,127.96,283.63,68490.0,133.322194560639
2.64,2.21,1.44,76.15,128.59,268.12,66475.8,125.04737777470781
2.62,2.04,1.21,75.48,127.22,257.87,73845.0,117.29673817964728
2.86,1.74,1.62,75.25,127.3,243.76,67492.4,118.94706313714632
2.52,2.03,1.67,76.31,128.06,265.8,64094.8,116.70581697203274
2.82,2.27,1.4,75.98,128.32,270.59,69274.9,135.85775214707223
2.58,2.28,1.37,75.67,127.86,248.21,75511.5,120.74571457711944
2.58,2.0,1.35,75.31,127.56,247.65,65127.2,109.9994513654972
2.76,1.94,1.56,75.58,128.46,288.93,72112.3,133.71390820988904
2.52,1.92,1.49,75.22,128.11,258.4,73038.5,113.26737222289002
2.65,2.0,1.72,75.8,127.54,283.14,66033.4,128.22267829449584
2.63,2.18,1.68,76.19,128.16,251.61,72508.4,124.20269175352588
2.74,1.79,1.77,75.35,128.22,287.45,72249.0,131.3791936391267
2.73,2.13,1.59,75.85,127.42,277.15,68563.9,132.53572232765623
2.85,1.92,1.7,76.26,128.27,282.75,72952.6,137.38446189452463
2.85,1.93,1.61,75.25,127.59,241.48,68529.2,122.66518147224055
2.51,2.17,1.8,76.33,128.06,249.17,76053.8,120.52799485167078
2.7,2.08,1.51,75.88,127.62,278.1,72575.3,130.82467678092792
2.71,2.21,1.2,75.45,128.2,275.99,69353.6,128.7974236228631
2.79,2.13,1.37,75.79,127.51,247.34,71384.4,124.84293394608734
2.69,1.86,1.75,75.59,127.55,267.98,66770.1,122.85528763185336
2.85,1.8,1.35,76.13,127.62,243.74,71765.8,118.44236863967048
2.52,2.1,1.22,75.35,127.56,268.64,65919.0,114.67930382819476
2.56,1.96,1.62,75.71,127.35,289.44,67833.1,124.60920288845524
2.67,2.21,1.77,76.27,128.06,255.33,71093.4,128.31306851045088
2.58,2.0,1.27,75.22,127.54,277.56,71240.8,120.114178248317
2.82,2.0,1.27,76.33,127.87,267.72,70906.6,127.62042850215757
2.77,2.09,1.53,76.05,128.57,281.17,70951.3,134.63164428019502
2.77,1.98,1.63,75.23,128.1,279.62,76011.8,134.7790188250558
2.73,1.88,1.45,76.1,127.81,266.87,74564.6,124.08861308998873
2.56,1.81,1.35,75.47,127.49,262.14,76134.5,112.94186931756578
2.68,2.22,1.28,75.79,127.5,262.79,64705.2,123.07243569195954
2.72,1.98,1.78,75.94,127.43,288.14,63840.6,132.19488335283006
2.74,2.02,1.66,75.8,127.62,247.47,75446.3,124.98877440491312
2.7,1.83,1.27,76.05,127.41,280.6,65930.7,120.23921716345775
2.77,1.98,1.29,75.78,128.02,264.63,75082.2,125.8913034334537
2.63,1.97,1.23,76.03,127.81,265.95,72337.9,118.05433033030285
2.8,2.16,1.75,75.2,127.52,263.44,63090.0,132.03379049225134
2.54,1.76,1.76,76.36,127.53,266.57,65204.7,113.05000153373318
2.78,2.01,1.63,75.27,127.99,277.55,68218.2,132.32743104723545
2.68,1.99,1.27,76.32,128.21,292.75,72818.2,129.0444586160893
2.59,1.71,1.47,76.57,127.52,253.84,68574.0,108.11260220407213
2.86,1.95,1.67,76.3,127.96,260.66,68361.1,130.01141996322724
2.79,2.08,1.53,76.12,128.46,285.44,73086.0,137.33591761744833
2.84,2.1,1.25,75.68,127.97,283.34,74893.0,136.80065267288626
2.68,1.82,1.71,75.25,128.08,258.07,71127.0,119.69709606994412
2.56,2.24,1.39,76.35,127.93,271.03,75370.3,125.67364674387672
2.7,1.77,1.77,75.43,127.98,244.13,75507.2,117.64698623341066
2.61,2.02,1.41,75.63,127.89,253.67,76414.7,118.44692559443435
2.87,2.19,1.26,75.78,128.44,284.81,72292.6,139.75359673959292
2.82,1.99,1.51,75.93,128.33,247.97,71294.3,124.63938048138336
2.62,1.97,1.51,75.7,128.4,255.33,63785.6,114.6463306768634
2.65,1.7,1.29,76.02,127.98,278.58,68963.9,115.56957482998008
2.51,1.8,1.38,75.41,127.27,260.76,68131.9,107.58377787682697
2.87,1.89,1.46,75.43,128.03,280.12,65944.3,131.14577912565142
2.52,1.81,1.39,75.98,128.01,254.9,71688.3,107.87453313270011
2.72,1.88,1.37,76.51,128.37,288.9,64757.1,125.11902635547575
2.61,1.76,1.74,76.05,128.1,291.73,68287.8,124.26349853514081
2.51,1.89,1.28,75.42,127.28,245.62,71221.7,105.20523424890702
2.77,2.23,1.58,76.28,127.26,271.28,63839.7,133.034139674975
2.76,1.8,1.6,75.2,128.53,265.68,64388.0,120.97018392946588
2.54,2.16,1.64,76.46,127.58,291.31,66265.8,128.41070697076952
2.8,2.11,1.46,75.43,127.42,284.53,67456.1,135.37310253348778
2.64,2.09,1.64,75.38,127.41,252.93,75489.0,123.50667495905306
2.62,2.26,1.79,75.78,127.57,267.91,66443.2,129.43678210187682
2.7,1.95,1.49,75.39,128.09,258.95,64687.3,118.83667605513018
2.6,1.75,1.38,76.12,127.85,252.12,68381.2,107.79099168280506
2.6,2.07,1.46,75.69,127.98,256.02,69758.8,117.98276086191915
2.59,2.22,1.3,76.28,128.44,251.92,72087.8,118.75065737880176
2.64,2.28,1.29,76.25,127.96,250.48,71435.7,121.58240577504718
2.55,2.17,1.31,75.92,127.68,267.86,76520.5,122.24468839014152
2.61,2.03,1.21,76.13,128.09,242.27,67304.1,109.54263230118694
2.68,2.29,1.64,75.71,127.67,244.77,76584.6,127.9636035998151
2.55,1.9,1.47,75.25,127.66,277.01,76912.5,120.71643694842784
2.88,2.09,1.57,75.54,127.25,243.37,70021.2,128.55253694059525
2.82,1.98,1.66,75.5,127.35,284.17,63229.8,133.7951500191739
2.65,1.78,1.2,76.42,127.73,272.29,74050.6,116.48317014465694
2.74,2.26,1.46,75.73,128.44,244.17,64633.6,123.21297189365397
2.73,2.2,1.49,75.93,127.5,280.03,76062.1,136.60078718918874
2.53,2.29,1.61,75.25,127.75,286.05,66063.3,129.22063258343292
2.89,2.17,1.38,75.27,128.2,286.8,73561.5,142.76937236903552
2.57,2.11,1.3,75.28,127.97,245.45,68858.2,112.29087554751358
2.74,1.82,1.7,76.38,127.8,290.94,63160.9,128.74023814890734
2.69,2.12,1.38,75.68,128.11,288.92,69618.6,131.790536210887
2.58,1.93,1.55,75.46,127.98,276.78,73859.3,122.52850833298648
2.84,2.21,1.61,76.31,127.23,257.69,76134.5,136.60758160179023
2.87,2.11,1.39,75.73,128.54,261.51,67566.8,130.7802129849896
2.82,2.27,1.75,75.36,128.31,243.04,76570.7,134.7139098114361
2.85,2.07,1.36,75.49,127.36,245.35,65001.7,122.95286916596537
2.56,1.99,1.7,75.84,127.57,275.78,65824.4,121.51836782222348
2.68,1.83,1.24,76.16,127.95,260.27,67502.3,113.5384466298408
2.63,2.27,1.31,76.6,127.63,283.49,65261.6,128.41078383172635
2.86,2.12,1.65,76.51,128.46,257.73,73914.5,135.03596865749716
2.56,2.1,1.7,76.04,128.12,293.18,65735.3,129.0561754041072
2.7,1.96,1.79,76.1,127.77,243.59,65700.7,118.56007168510111
2.54,1.85,1.24,75.54,127.53,278.24,71724.0,114.8059418867207
2.71,2.05,1.49,75.87,128.47,284.6,74794.6,133.0406208010536
2.82,2.11,1.22,76.55,127.71,247.47,69816.7,123.31105602757602
2.72,1.73,1.71,75.23,127.41,282.96,65551.0,124.46943906494973
2.59,1.99,1.3,75.87,127.33,248.68,64255.7,109.66125206948654
2.5,1.71,1.25,75.53,127.68,284.77,63217.0,108.66875201796337
2.6,1.75,1.66,76.02,127.91,262.57,64915.8,112.91936755523376
2.72,2.05,1.24,76.12,127.39,293.72,74587.8,132.99511646400492
2.61,1.91,1.22,75.59,128.47,260.14,66382.3,111.70540929350001
2.72,2.04,1.67,75.87,127.96,259.68,68352.8,125.66529953534292
2.74,1.87,1.65,75.68,128.26,244.32,74324.0,120.00985133062547
2.57,2.07,1.66,76.45,127.28,290.7,70897.8,129.44243386301855
2.55,2.03,1.24,76.55,128.05,246.11,71389.8,109.83044652982382
2.66,2.22,1.3,75.31,127.9,243.14,63800.3,116.25161172425375
2.85,1.83,1.46,75.29,127.72,290.87,63812.0,131.11755610840805
2.61,2.09,1.54,75.94,127.31,280.79,71090.9,127.59685759409969
2.58,1.9,1.5,76.3,127.55,263.14,63454.7,113.34041144417485
2.62,2.12,1.6,75.44,128.13,274.23,67806.6,126.37541513178225
2.82,1.96,1.22,76.37,127.64,263.35,63045.2,121.85476070369329
2.73,1.73,1.51,75.78,128.22,280.93,70646.7,123.78232333812913
2.67,2.13,1.66,75.83,127.86,248.09,66027.1,121.12060785844916
2.87,1.85,1.59,75.35,128.2,262.36,70754.9,128.42815393351304
2.59,2.18,1.6,76.14,127.56,282.91,71167.1,130.10760576200005
2.68,1.9,1.72,76.26,128.0,252.92,64457.8,117.69320141554967
2.88,2.17,1.31,75.72,128.58,243.38,63715.0,124.80656873190652
2.6,2.13,1.72,75.52,127.66,251.24,73268.9,122.3092382572246
2.52,2.24,1.25,75.36,128.39,275.11,71862.2,122.41641014068854
2.78,2.0,1.66,76.2,128.0,255.22,66520.4,125.22775393816552
2.54,1.89,1.49,75.91,127.53,285.48,64583.6,118.16833482511198
2.57,1.89,1.58,76.22,127.4,257.07,66389.1,112.92303952416411
2.61,1.73,1.43,76.55,127.38,282.72,65854.8,116.38245126331073
2.69,1.99,1.49,75.65,127.32,243.46,70171.3,116.87492189327305
2.57,2.05,1.3,76.47,127.23,256.03,73432.5,115.57716965698138
2.69,1.72,1.44,76.43,128.34,266.77,76791.4,119.09228140529673
2.66,2.13,1.32,76.54,127.95,246.52,65191.9,115.81832378770265
2.83,1.96,1.35,76.56,128.05,263.16,65297.2,124.52233482755072
2.82,1.71,1.3,75.22,128.07,268.75,63479.3,118.2913098562192
2.74,1.78,1.68,75.24,127.32,245.71,72543.6,117.82991278656836
2.75,1.91,1.73,75.79,128.32,263.48,65639.0,124.6703865868699
2.79,1.77,1.77,75.99,128.03,286.15,67038.5,130.68945930015957
2.8,1.74,1.65,75.5,127.66,240.52,75271.9,118.69457881606503
2.64,1.93,1.32,76.25,127.25,278.9,64174.4,119.47885496561754
2.82,2.23,1.39,76.43,128.05,242.22,74174.6,128.24619071273537
2.74,1.95,1.69,76.08,127.43,286.08,73019.6,134.14929701182461
2.52,1.83,1.76,76.0,127.21,245.69,66570.3,108.2112664526452
2.75,2.14,1.2,75.78,128.38,285.94,64247.9,129.69548324230425
2.55,1.75,1.54,76.42,127.76,269.89,76743.5,115.73776098440625
2.79,2.02,1.51,76.24,127.75,264.5,66560.4,127.11655323027414
2.81,2.08,1.22,75.21,127.88,263.65,74227.2,128.62171618603338
2.68,2.08,1.36,76.54,127.23,249.51,67955.3,118.02301128572448
2.6,1.93,1.68,75.26,128.38,275.35,65573.6,121.4384839944844
2.89,1.75,1.47,76.07,127.6,247.45,74095.8,122.41212156693781
2.86,1.89,1.61,76.28,128.42,264.18,66936.9,128.22547495856804
2.82,2.19,1.62,75.25,127.36,284.31,73511.8,142.2603999480515
2.77,2.28,1.63,75.54,127.31,280.98,75682.0,142.06400938595687
2.9,1.95,1.35,75.7,127.39,265.3,67703.0,129.1068453080262
2.76,1.76,1.37,76.51,128.08,286.99,75567.9,127.62721991475475
2.8,2.17,1.31,76.08,127.91,251.76,64373.0,124.12258065136008
2.53,1.91,1.31,76.34,127.41,252.91,69134.5,108.22384979612606
2.8,2.06,1.34,75.47,128.16,284.41,76776.0,136.19830461991705
2.63,2.15,1.21,75.26,127.95,277.85,72311.2,125.64704216333111
2.73,1.97,1.22,75.54,127.61,270.24,70962.1,123.16305831882416
2.78,1.84,1.24,75.26,128.4,257.66,66936.3,117.09661252251227
2.72,1.79,1.24,75.28,128.37,275.33,69230.8,119.33400134672708
2.74,2.05,1.27,76.13,127.49,272.4,73837.3,127.80020230734955
2.89,1.74,1.34,76.49,127.45,279.84,71265.8,128.98586391308504
2.85,1.89,1.8,75.71,127.54,252.81,63678.0,125.5742517300247
2.89,1.74,1.56,75.94,128.54,245.83,73182.2,122.35621810973682
2.78,2.0,1.39,75.87,127.89,250.82,67753.1,121.16222354310516
2.73,1.99,1.25,75.43,128.57,289.68,72114.1,130.00595016341367
2.53,2.14,1.51,76.14,127.8,251.19,63942.0,113.50193402247659
2.89,1.83,1.77,75.9,128.03,271.72,66494.4,132.1337825959057
2.8,2.18,1.52,75.52,128.03,285.85,63610.5,136.5649122204528
2.79,1.89,1.77,76.17,128.27,281.78,68059.1,132.69144381038905
2.69,1.98,1.26,76.29,128.48,254.05,75451.4,118.94607218467935
2.84,1.85,1.69,76.07,128.45,279.38,76199.6,135.41393650691055
2.68,2.21,1.21,76.54,127.85,286.51,64385.4,128.55697813460654
2.89,2.14,1.54,75.83,128.5,253.42,72355.0,133.73710656690287
2.81,1.92,1.72,75.28,128.3,252.25,65109.9,123.8581129053605
2.71,1.81,1.66,76.11,127.51,256.16,67050.8,118.12921625513185
2.79,2.07,1.43,76.07,127.76,259.77,63417.1,124.76079892979409
2.79,1.77,1.27,76.47,128.2,279.57,72399.7,124.61219170365327
2.74,2.14,1.32,75.64,127.37,273.42,67749.5,128.62051752423827
2.54,1.88,1.38,76.55,127.78,290.96,76798.9,122.477175323785
2.77,2.23,1.71,75.69,127.28,286.03,63567.5,138.7692278856183
2.86,2.03,1.73,76.07,127.57,288.44,65809.9,139.82603398716742
2.79,1.72,1.24,76.35,127.52,268.13,64626.7,117.02605845837367
2.76,1.97,1.43,76.16,127.44,268.52,74349.3,127.76703914344354
2.57,2.04,1.54,76.29,127.56,242.21,76520.6,115.21213245557966
2.86,2.11,1.73,75.37,128.42,253.33,73236.2,134.29218893414065
2.77,2.22,1.62,76.27,128.33,261.23,74268.9,134.22538540218886
2.67,2.15,1.42,76.18,127.91,240.64,75397.2,120.01227484291032
2.72,1.88,1.59,76.2,128.56,246.25,74968.1,119.46360766905913
2.8,2.05,1.29,75.58,128.56,271.46,72911.8,130.05712733657992
2.88,2.2,1.29,75.76,127.67,257.8,63441.5,129.60436399960554
2.89,1.71,1.39,76.48,127.31,257.61,66516.2,120.70350521379693
2.54,1.93,1.79,76.35,127.44,274.17,73116.4,122.41168129351617
2.85,2.07,1.25,75.41,128.18,289.67,67667.9,135.50206922550217
2.75,2.27,1.42,76.41,127.65,271.72,64100.0,131.3144439802512
2.63,2.22,1.49,75.78,128.39,285.08,67193.0,130.7342718183229
2.56,1.93,1.58,76.49,128.03,267.9,68096.1,117.11390995062881
2.58,1.95,1.44,76.02,128.0,242.1,75809.3,112.16924704647819
2.55,1.91,1.28,76.4,128.06,248.59,71701.9,108.35404301324174
2.55,1.82,1.54,75.29,128.48,253.01,75484.3,112.23798925380471
2.74,2.02,1.27,75.9,128.4,249.33,66503.8,117.4627370047166
2.71,1.96,1.65,76.12,127.47,258.67,69398.4,123.18469252252693
2.89,2.27,1.6,76.47,127.5,270.4,66325.1,140.21055673317983
2.52,2.06,1.57,76.52,128.59,277.1,68007.5,120.87406369949294
2.82,1.97,1.3,75.91,127.44,283.64,72385.1,132.57657682985644
2.6,2.07,1.78,75.97,128.03,249.11,71731.7,120.46956019427036
2.58,1.8,1.65,76.04,127.93,269.67,66719.4,115.8438859022216
2.64,1.96,1.8,76.43,127.53,292.95,71447.7,132.53368759702744
2.65,1.73,1.58,75.55,128.51,243.93,69066.2,109.77377688573496
2.6,2.07,1.22,75.74,127.63,272.07,73566.8,121.2661862399233
2.6,2.24,1.31,75.6,127.66,250.89,63076.4,116.22612518253108
2.6,1.85,1.51,75.5,128.51,292.96,65316.2,122.43837477851311
2.85,2.09,1.35,75.86,128.38,286.48,69643.5,137.02245296340334
2.79,2.01,1.58,76.54,128.57,242.48,64942.6,120.5072454311801
2.68,1.96,1.36,75.64,128.43,240.44,74900.2,115.1225510457041
2.8,2.2,1.75,75.38,127.81,279.84,69657.0,140.4135199061311
2.56,1.86,1.31,75.6,127.67,263.84,71028.6,112.25950398339434
2.84,2.25,1.25,75.84,128.43,277.46,69954.4,136.6955736749171
2.67,1.91,1.73,75.53,127.29,240.61,72219.3,116.8075747351245
2.81,2.03,1.37,75.22,127.27,275.63,63147.4,128.56137377245
2.65,2.03,1.71,76.46,127.58,289.69,65866.8,130.54893740449347
2.77,1.99,1.39,76.28,127.3,246.03,63363.4,117.5614398269852
2.79,1.96,1.65,76.22,127.68,261.41,72358.9,128.66571108230073
2.73,1.81,1.65,75.34,128.14,256.9,74760.7,121.98843061407969
2.51,1.96,1.66,75.22,128.17,254.59,76487.0,115.97601516520446
2.57,1.84,1.72,76.22,128.51,244.99,64814.5,109.31221304374652
2.71,1.75,1.25,75.7,127.54,291.23,76265.6,125.4040448140163
2.64,2.03,1.65,75.98,128.36,283.24,69236.3,128.84923795731538
2.62,1.73,1.65,75.85,128.48,262.23,64793.8,113.02523853232425
2.72,1.76,1.56,76.04,127.91,265.83,73707.3,121.46343355792557
2.77,2.12,1.48,75.89,127.43,279.42,72423.7,134.89473303177874
2.8,1.78,1.44,75.66,128.16,263.33,70535.1,122.04054492674176
2.51,1.82,1.27,75.3,127.61,240.41,73705.7,102.83618485467595
2.74,1.77,1.71,75.79,127.95,289.78,67825.5,129.14003866998246
2.86,2.29,1.74,76.32,128.27,269.93,75384.0,144.29571212427481
2.53,2.27,1.63,76.1,128.29,270.04,66180.4,124.2748420156728
2.55,2.14,1.58,76.32,128.56,252.57,76933.2,120.47439073857858
2.83,2.05,1.35,76.33,127.92,256.26,76943.6,129.1560430077053
2.63,1.92,1.53,75.54,127.56,248.69,65229.7,112.75335448703153
2.56,1.75,1.63,75.98,128.57,263.09,64020.0,110.6285158981757
2.64,1.75,1.49,75.59,127.95,291.82,73206.0,124.24547141005361
2.63,1.87,1.62,76.54,127.91,254.63,73987.4,117.59728937660567
2.5,2.16,1.38,76.48,127.29,281.05,68380.4,121.3900693096141
2.88,1.97,1.51,76.46,127.48,286.89,64374.0,135.59973334209417
2.89,1.99,1.28,76.0,128.51,259.52,73511.5,129.1435650942709
2.76,2.14,1.22,76.09,128.08,275.85,76093.2,132.02924388663052
2.75,1.98,1.32,75.46,127.23,293.68,74912.4,133.81603937549187
2.59,2.27,1.43,76.26,127.9,257.77,69964.4,122.35481301010317
2.89,1.7,1.29,76.13,127.67,272.91,74895.3,126.72461942593578
2.7,2.15,1.78,75.89,128.41,285.13,64102.1,134.46598855537695
2.73,1.97,1.78,76.28,127.95,291.76,69437.1,135.48864363552343
2.58,1.8,1.25,76.41,127.82,261.91,70109.5,110.02055685136624
2.83,1.83,1.4,75.92,128.4,279.59,71719.2,129.24024645457848
2.71,2.06,1.35,75.52,128.2,251.05,69830.8,119.87669546220049
2.58,2.12,1.75,76.47,128.24,248.81,66522.6,118.3170556252452
2.58,2.25,1.35,76.08,127.82,286.39,65191.9,127.11593316884934
2.73,1.87,1.21,76.36,128.41,243.39,74032.9,113.8277868371887
2.85,1.79,1.66,75.34,127.21,279.09,73343.0,132.87037151257027
2.57,2.27,1.46,75.99,127.96,241.77,73219.2,118.33786169848635
2.7,2.17,1.44,75.79,127.55,255.36,73505.7,125.74834570244037
2.7,2.27,1.73,76.18,127.46,269.34,63955.2,132.02934684225124
2.7,1.78,1.43,76.0,127.86,289.8,67176.6,123.97421588084536
